03072015,06,18.68,29.35,536.00
03072015,07,23.00,29.34,544.32
03072015,08,33.08,29.32,560.70
03072015,09,43.16,29.31,567.09
03072015,10,43.88,29.29,591.54
03072015,11,48.38,29.29,593.48
03072015,12,48.02,29.28,603.49
03072015,13,49.46,29.25,630.19
03072015,14,48.74,29.24,642.44
03072015,15,47.84,29.25,629.36
03072015,16,47.48,29.26,619.06
03072015,17,42.62,29.28,592.37
03072015,18,38.84,29.32,564.04
03072015,19,35.42,29.36,524.62
03072015,20,32.54,29.36,519.63
03072015,21,31.10,29.37,513.53
03072015,22,31.28,29.38,502.16
03072015,23,32.18,29.39,498.28
03082015,00,30.02,29.39,493.57
03082015,01,29.30,29.40,482.21
03082015,03,31.46,29.40,488.86
03082015,04,32.90,29.39,495.24
03082015,05,32.90,29.40,480.27
03082015,06,32.72,29.44,447.60
03082015,07,32.00,29.45,442.90
03082015,08,45.32,29.43,462.83
03082015,09,43.34,29.46,432.38
03082015,10,44.42,29.48,406.94
03082015,11,45.14,29.46,425.19
03082015,12,46.22,29.47,424.36
03082015,13,47.48,29.44,445.11
03082015,14,46.94,29.42,466.98
03082015,15,46.22,29.40,483.04
03082015,16,46.04,29.40,486.37
03082015,17,42.44,29.40,489.42
03082015,18,40.64,29.39,491.08
03082015,19,39.02,29.39,492.74
03082015,20,37.40,29.40,486.92
03082015,21,35.06,29.40,483.60
03082015,22,32.90,29.41,471.69
03082015,23,32.72,29.42,470.86
03092015,00,35.24,29.42,471.13
03092015,01,35.42,29.41,476.95
03092015,02,35.42,29.42,467.81
03092015,03,33.26,29.42,465.59
03092015,04,29.66,29.42,470.30
03092015,05,26.78,29.42,466.98
03092015,06,24.98,29.44,450.37
03092015,07,23.90,29.45,439.58
03092015,08,37.22,29.44,447.32
03092015,09,43.70,29.46,430.17
03092015,10,45.32,29.47,418.83
03092015,11,49.46,29.47,420.77
03092015,12,50.18,29.47,417.45
03092015,13,52.52,29.46,426.57
03092015,14,53.06,29.44,444.28
03092015,15,52.52,29.43,453.41
03092015,16,52.16,29.42,463.10
03092015,17,50.36,29.42,469.19
03092015,18,48.56,29.41,476.40
03092015,19,43.52,29.41,472.52
03092015,20,38.66,29.43,457.01
03092015,21,39.20,29.43,453.41
03092015,22,37.94,29.43,455.35
03092015,23,36.32,29.41,468.92
03102015,00,36.50,29.39,491.91
03102015,01,35.96,29.39,500.50
03102015,02,38.48,29.39,501.06
03102015,03,39.20,29.37,511.31
03102015,04,39.02,29.35,529.34
03102015,05,38.66,29.34,543.77
03102015,06,37.76,29.34,536.28
03102015,07,37.40,29.34,546.82
03102015,08,38.30,29.33,552.93
03102015,09,40.10,29.33,555.71
03102015,10,42.44,29.31,567.09
03102015,11,45.50,29.32,563.48
03102015,12,47.84,29.30,578.48
03102015,13,51.62,29.27,606.83
03102015,14,53.78,29.25,625.18
03102015,15,52.70,29.25,627.97
03102015,16,51.62,29.24,633.25
03102015,17,50.90,29.24,637.98
03102015,18,49.82,29.24,636.59
03102015,19,44.42,29.26,618.51
03102015,20,41.90,29.27,609.33
03102015,21,40.46,29.28,600.16
03102015,22,39.56,29.30,582.92
03102015,23,40.10,29.31,569.31
03112015,00,40.46,29.31,564.04
03112015,01,39.20,29.33,553.48
03112015,02,40.28,29.35,538.50
03112015,03,39.92,29.36,520.19
03112015,04,39.38,29.36,520.19
03112015,05,38.66,29.39,495.79
03112015,06,37.22,29.41,472.24
03112015,07,35.96,29.44,444.28
03112015,08,35.24,29.47,420.21
03112015,09,37.04,29.49,403.63
03112015,10,44.06,29.51,383.18
03112015,11,45.50,29.53,363.30
03112015,12,48.74,29.55,348.12
03112015,13,51.98,29.56,340.67
03112015,14,54.14,29.55,341.49
03112015,15,53.78,29.56,341.49
03112015,16,51.80,29.57,322.74
03112015,17,49.64,29.60,296.55
03112015,18,46.22,29.62,275.34
03112015,19,41.54,29.64,259.38
03112015,20,38.12,29.66,239.84
03112015,21,35.24,29.68,228.84
03112015,22,32.90,29.70,210.15
03112015,23,31.28,29.73,176.63
03122015,00,30.38,29.74,170.05
03122015,01,29.30,29.75,155.50
03122015,02,28.22,29.76,153.30
03122015,03,27.86,29.75,156.32
03122015,04,29.48,29.75,162.09
03122015,05,33.62,29.77,143.15
03122015,06,35.96,29.77,143.15
03122015,07,35.60,29.79,129.72
03122015,08,41.18,29.79,121.22
03122015,09,44.60,29.80,116.28
03122015,10,45.68,29.80,111.08
03122015,11,46.22,29.82,98.47
03122015,12,47.30,29.82,98.47
03122015,13,48.92,29.81,105.60
03122015,14,49.46,29.79,120.12
03122015,15,49.10,29.75,153.03
03122015,16,48.92,29.75,156.32
03122015,17,48.20,29.74,167.58
03122015,18,46.76,29.71,192.84
03122015,19,44.24,29.71,193.66
03122015,20,42.44,29.71,192.84
03122015,21,41.00,29.70,211.80
03122015,22,39.74,29.68,227.19
03122015,23,38.48,29.66,235.99
03132015,00,37.58,29.65,252.22
03132015,01,37.40,29.63,266.26
03132015,02,37.76,29.62,282.78
03132015,03,37.40,29.60,300.96
03132015,04,37.22,29.57,325.22
03132015,05,36.86,29.56,331.84
03132015,06,36.32,29.55,347.29
03132015,07,36.68,29.53,364.95
03132015,08,38.12,29.52,376.55
03132015,09,51.62,29.50,394.23
03132015,10,50.00,29.49,398.93
03132015,11,51.98,29.47,420.21
03132015,12,51.62,29.45,435.70
03132015,13,54.14,29.43,455.63
03132015,14,57.38,29.40,483.60
03132015,15,60.08,29.37,510.48
03132015,16,57.74,29.36,518.25
03132015,17,56.30,29.35,535.44
03132015,18,54.86,29.33,553.48
03132015,19,49.28,29.33,557.93
03132015,20,45.68,29.31,568.48
03132015,21,43.52,29.32,567.92
03132015,22,44.24,29.30,580.98
03132015,23,44.24,29.29,589.59
03142015,00,43.88,29.27,609.89
03142015,01,42.62,29.25,627.41
03142015,02,41.72,29.24,635.20
03142015,03,41.90,29.24,640.21
03142015,04,41.00,29.22,656.63
03142015,05,42.44,29.24,638.54
03142015,06,41.90,29.25,627.13
03142015,07,41.18,29.26,617.12
03142015,08,41.36,29.28,602.66
03142015,09,45.50,29.28,595.15
03142015,10,49.28,29.29,585.42
03142015,11,47.66,29.30,577.37
03142015,12,48.74,29.30,578.48
03142015,13,48.20,29.31,565.98
03142015,14,47.30,29.31,569.31
03142015,15,48.02,29.30,576.81
03142015,16,48.20,29.30,573.48
03142015,17,47.12,29.32,564.87
03142015,18,46.94,29.32,562.92
03142015,19,44.78,29.34,541.27
03142015,20,41.18,29.37,513.25
03142015,21,39.56,29.39,492.46
03142015,22,37.22,29.41,472.24
03142015,23,36.14,29.43,452.86
03152015,00,34.70,29.44,444.28
03152015,01,33.62,29.46,428.79
03152015,02,32.18,29.46,425.74
03152015,03,31.10,29.47,424.36
03152015,04,29.84,29.47,424.92
03152015,05,29.66,29.48,408.60
03152015,06,29.30,29.51,383.73
03152015,07,29.30,29.53,366.06
03152015,08,39.92,29.52,370.47
03152015,09,48.74,29.53,368.54
03152015,10,49.28,29.54,353.36
03152015,11,51.08,29.53,363.30
03152015,12,52.52,29.52,374.34
03152015,13,55.76,29.51,386.22
03152015,14,56.12,29.47,418.00
03152015,15,57.56,29.45,436.53
03152015,16,57.92,29.42,464.76
03152015,17,56.84,29.37,513.25
03152015,18,54.50,29.33,551.26
03152015,19,52.70,29.31,571.53
03152015,20,51.62,29.30,583.20
03152015,21,51.80,29.29,586.26
03152015,22,51.62,29.30,584.31
03152015,23,51.44,29.28,598.49
03162015,00,52.70,29.26,613.78
03162015,01,53.06,29.25,624.07
03162015,02,53.06,29.24,633.53
03162015,03,52.88,29.23,646.89
03162015,04,51.62,29.22,655.24
03162015,05,49.46,29.22,651.07
03162015,06,46.04,29.24,634.64
03162015,07,45.50,29.24,634.64
03162015,08,48.92,29.25,627.69
03162015,09,62.96,29.24,637.43
03162015,10,66.20,29.24,639.38
03162015,11,66.38,29.23,651.07
03162015,12,66.20,29.21,668.89
03162015,13,68.90,29.17,707.63
03162015,14,70.16,29.11,756.19
03162015,15,72.50,29.09,774.35
03162015,16,70.16,29.09,780.49
03162015,17,67.64,29.02,841.75
03162015,18,66.38,29.01,854.91
03162015,19,64.22,29.04,821.60
03162015,20,65.48,29.05,818.24
03162015,21,58.82,29.09,776.86
03162015,22,51.44,29.09,770.43
03162015,23,44.24,29.13,736.65
03172015,00,42.26,29.16,709.30
03172015,01,42.62,29.19,688.39
03172015,02,42.44,29.22,656.36
03172015,03,40.82,29.26,613.22
03172015,04,40.28,29.30,576.53
03172015,05,39.92,29.34,536.83
03172015,06,37.04,29.41,478.33
03172015,07,35.24,29.46,428.51
03172015,08,36.32,29.51,386.49
03172015,09,40.82,29.52,367.99
03172015,10,42.98,29.56,338.74
03172015,11,41.90,29.57,323.84
03172015,12,41.18,29.59,312.81
03172015,13,41.18,29.58,314.47
03172015,14,40.10,29.59,307.85
03172015,15,39.74,29.59,307.30
03172015,16,39.38,29.60,303.17
03172015,17,39.02,29.59,309.23
03172015,18,37.58,29.59,310.06
03172015,19,34.34,29.60,299.03
03172015,20,31.10,29.60,297.66
03172015,21,29.84,29.61,286.91
03172015,22,28.76,29.61,292.70
03172015,23,27.68,29.61,288.56
03182015,00,26.78,29.61,289.12
03182015,01,26.06,29.60,294.62
03182015,02,25.34,29.61,289.67
03182015,03,26.06,29.62,285.81
03182015,04,26.78,29.59,303.72
03182015,05,26.78,29.59,305.65
03182015,06,26.24,29.60,299.31
03182015,07,26.96,29.61,290.22
03182015,08,40.10,29.58,314.19
03182015,09,48.56,29.59,311.44
03182015,10,49.10,29.59,302.34
03182015,11,46.58,29.60,301.51
03182015,12,47.48,29.58,312.81
03182015,13,48.74,29.57,321.08
03182015,14,48.02,29.56,333.22
03182015,15,47.48,29.55,350.32
03182015,16,48.02,29.54,353.91
03182015,17,46.76,29.53,360.54
03182015,18,44.42,29.54,356.12
03182015,19,40.46,29.55,346.18
03182015,20,38.84,29.55,342.32
03182015,21,37.04,29.56,335.98
03182015,22,35.42,29.55,339.56
03182015,23,34.88,29.55,349.50
03192015,00,34.88,29.54,352.26
03192015,01,34.34,29.54,353.91
03192015,02,34.52,29.55,340.39
03192015,03,34.34,29.56,332.94
03192015,04,34.34,29.56,331.56
03192015,05,33.26,29.56,329.08
03192015,06,33.08,29.57,321.64
03192015,07,32.54,29.59,312.54
03192015,08,35.06,29.59,304.27
03192015,09,36.50,29.59,306.75
03192015,10,38.30,29.58,313.92
03192015,11,39.92,29.57,323.57
03192015,12,42.26,29.55,348.12
03192015,13,43.16,29.54,357.78
03192015,14,43.88,29.51,386.77
03192015,15,44.24,29.49,400.86
03192015,16,44.42,29.48,414.13
03192015,17,43.16,29.45,437.64
03192015,18,42.44,29.45,437.09
03192015,19,41.72,29.45,442.34
03192015,20,40.64,29.43,455.35
03192015,21,40.64,29.44,450.65
03192015,22,40.28,29.43,460.06
03192015,23,39.74,29.41,477.23
03202015,00,39.02,29.40,489.14
03202015,01,38.30,29.39,494.40
03202015,02,37.76,29.40,486.92
03202015,03,37.76,29.38,502.16
03202015,04,37.76,29.38,501.61
03202015,05,37.40,29.37,510.76
03202015,06,36.50,29.38,502.16
03202015,07,36.32,29.39,496.07
03202015,08,37.76,29.39,491.36
03202015,09,40.82,29.40,489.97
03202015,10,44.42,29.39,497.45
03202015,11,48.20,29.39,495.79
03202015,12,51.26,29.37,513.53
03202015,13,53.06,29.35,529.06
03202015,14,53.78,29.35,535.72
03202015,15,52.34,29.34,542.10
03202015,16,52.16,29.32,563.76
03202015,17,51.62,29.31,571.26
03202015,18,49.28,29.31,565.42
03202015,19,46.94,29.33,551.82
03202015,20,44.96,29.32,559.87
03202015,21,43.70,29.33,547.38
03202015,22,43.88,29.31,568.76
03202015,23,42.80,29.31,573.76
03212015,00,41.72,29.30,573.76
03212015,01,41.72,29.29,587.93
03212015,02,41.54,29.30,577.65
03212015,03,41.36,29.28,600.99
03212015,04,41.36,29.26,619.34
03212015,05,41.18,29.25,629.36
03212015,06,41.00,29.26,616.84
03212015,07,42.26,29.27,606.83
03212015,08,42.26,29.30,577.09
03212015,09,43.70,29.32,560.15
03212015,10,43.52,29.36,525.73
03212015,11,50.00,29.36,524.90
03212015,12,46.94,29.39,489.97
03212015,13,47.12,29.43,460.61
03212015,14,45.50,29.44,452.58
03212015,15,45.50,29.43,459.78
03212015,16,45.32,29.45,438.19
03212015,17,44.60,29.46,428.51
03212015,18,42.26,29.46,430.45
03212015,19,38.66,29.47,416.07
03212015,20,35.60,29.48,404.73
03212015,21,33.98,29.49,396.72
03212015,22,31.64,29.50,390.91
03212015,23,30.56,29.54,357.50
03222015,00,31.10,29.53,368.27
03222015,01,32.18,29.52,371.58
03222015,02,32.90,29.53,363.57
03222015,03,33.26,29.53,366.89
03222015,04,32.72,29.54,352.81
03222015,05,31.28,29.56,338.74
03222015,06,30.56,29.57,327.98
03222015,07,30.20,29.59,307.03
03222015,08,29.12,29.61,288.29
03222015,09,29.66,29.61,284.16
03222015,10,33.26,29.63,276.17
03222015,11,34.16,29.62,275.07
03222015,12,33.80,29.60,291.32
03222015,13,34.88,29.58,318.05
03222015,14,37.76,29.56,337.63
03222015,15,39.56,29.54,354.74
03222015,16,40.28,29.53,359.43
03222015,17,36.50,29.53,359.43
03222015,18,33.62,29.55,345.36
03222015,19,31.64,29.54,353.91
03222015,20,30.56,29.54,357.78
03222015,21,31.10,29.55,344.53
03222015,22,30.74,29.55,341.22
03222015,23,30.38,29.56,337.63
03232015,00,30.92,29.56,333.22
03232015,01,30.56,29.56,332.67
03232015,02,31.10,29.58,320.26
03232015,03,31.46,29.56,336.25
03232015,04,31.28,29.55,349.22
03232015,05,30.92,29.55,347.01
03232015,06,30.56,29.55,346.46
03232015,07,30.20,29.58,317.22
03232015,08,30.02,29.58,311.44
03232015,09,28.22,29.59,305.37
03232015,10,27.68,29.59,303.99
03232015,11,28.40,29.59,306.75
03232015,12,29.12,29.58,315.29
03232015,13,30.02,29.58,321.08
03232015,14,31.10,29.57,325.50
03232015,15,31.10,29.56,339.56
03232015,16,31.64,29.55,345.63
03232015,17,32.54,29.54,353.91
03232015,18,32.54,29.55,342.05
03232015,19,30.92,29.56,335.43
03232015,20,29.66,29.57,325.22
03232015,21,28.22,29.57,324.94
03232015,22,26.96,29.58,315.57
03232015,23,25.34,29.59,311.71
03242015,00,24.44,29.58,320.53
03242015,01,24.08,29.58,311.99
03242015,02,23.72,29.59,304.54
03242015,03,23.36,29.59,305.92
03242015,04,22.46,29.59,306.75
03242015,05,21.74,29.60,300.14
03242015,06,21.74,29.61,286.64
03242015,07,23.72,29.60,298.48
03242015,08,30.20,29.60,303.99
03242015,09,38.66,29.58,321.64
03242015,10,33.98,29.59,305.92
03242015,11,33.80,29.59,308.40
03242015,12,36.50,29.57,321.08
03242015,13,39.20,29.56,333.77
03242015,14,40.46,29.53,359.98
03242015,15,41.72,29.50,392.02
03242015,16,43.16,29.48,411.92
03242015,17,43.16,29.45,435.15
03242015,18,42.44,29.44,445.39
03242015,19,40.82,29.44,447.05
03242015,20,39.74,29.41,478.06
03242015,21,39.02,29.41,477.50
03242015,22,37.22,29.38,505.49
03242015,23,36.68,29.36,525.46
03252015,00,36.14,29.31,573.48
03252015,01,35.96,29.26,616.00
03252015,02,36.86,29.25,627.41
03252015,03,35.60,29.18,694.53
03252015,04,36.32,29.11,755.63
03252015,05,37.40,29.09,781.05
03252015,06,39.56,29.09,781.89
03252015,07,40.64,29.09,777.70
03252015,08,41.18,29.09,777.98
03252015,09,43.16,29.11,758.42
03252015,10,40.64,29.16,713.49
03252015,11,42.08,29.20,672.23
03252015,12,42.98,29.22,649.95
03252015,13,42.80,29.26,623.51
03252015,14,45.32,29.25,627.69
03252015,15,44.96,29.26,617.12
03252015,16,43.88,29.28,595.99
03252015,17,42.80,29.29,586.81
03252015,18,42.44,29.30,585.15
03252015,19,41.90,29.30,577.65
03252015,20,40.82,29.30,579.87
03252015,21,38.84,29.30,577.92
03252015,22,38.12,29.30,578.76
03252015,23,37.76,29.30,582.92
03262015,00,38.48,29.30,582.09
03262015,01,38.30,29.31,576.81
03262015,02,37.22,29.27,604.88
03262015,03,36.50,29.24,636.87
03262015,04,36.32,29.22,654.69
03262015,05,36.14,29.21,664.99
03262015,06,36.14,29.21,661.65
03262015,07,36.50,29.22,655.52
03262015,08,37.40,29.23,643.55
03262015,09,40.28,29.23,647.45
03262015,10,41.18,29.22,651.07
03262015,11,42.44,29.23,647.45
03262015,12,43.52,29.22,652.18
03262015,13,42.44,29.22,657.47
03262015,14,43.34,29.21,663.04
03262015,15,41.18,29.22,660.25
03262015,16,40.64,29.23,644.94
03262015,17,38.84,29.26,615.73
03262015,18,36.86,29.28,603.77
03262015,19,35.42,29.28,599.04
03262015,20,34.16,29.28,593.21
03262015,21,33.62,29.31,569.87
03262015,22,33.08,29.31,566.81
03262015,23,32.36,29.32,565.70
03272015,00,31.28,29.33,550.43
03272015,01,29.66,29.33,553.48
03272015,02,28.94,29.33,551.26
03272015,03,27.86,29.34,545.71
03272015,04,25.88,29.35,530.73
03272015,05,25.16,29.37,515.47
03272015,06,24.62,29.38,503.00
03272015,07,24.62,29.38,501.06
03272015,08,25.70,29.39,498.84
03272015,09,30.20,29.37,509.65
03272015,10,31.10,29.39,497.45
03272015,11,31.10,29.39,494.13
03272015,12,31.28,29.40,481.66
03272015,13,30.92,29.40,480.83
03272015,14,32.18,29.40,489.14
03272015,15,29.48,29.40,482.77
03272015,16,29.84,29.40,487.48
03272015,17,29.12,29.40,482.49
03272015,18,26.78,29.42,467.26
03272015,19,24.44,29.44,451.20
03272015,20,23.00,29.45,436.81
03272015,21,22.82,29.46,427.40
03272015,22,22.46,29.48,413.30
03272015,23,21.74,29.49,401.97
03282015,00,20.48,29.50,391.19
03282015,01,19.40,29.50,388.15
03282015,02,17.78,29.51,378.76
03282015,03,17.24,29.52,376.27
03282015,04,16.52,29.52,369.37
03282015,05,15.44,29.54,353.08
03282015,06,14.72,29.57,324.94
03282015,07,20.12,29.58,318.60
03282015,08,30.38,29.57,326.32
03282015,09,40.82,29.57,329.63
03282015,10,35.42,29.61,285.26
03282015,11,32.54,29.62,276.17
03282015,12,34.52,29.62,283.06
03282015,13,35.78,29.60,295.18
03282015,14,37.40,29.59,304.82
03282015,15,36.32,29.59,303.72
03282015,16,36.32,29.59,312.26
03282015,17,34.70,29.58,311.99
03282015,18,32.72,29.60,300.41
03282015,19,28.76,29.60,302.06
03282015,20,26.24,29.60,298.76
03282015,21,24.26,29.60,294.62
03282015,22,22.82,29.60,293.52
03282015,23,22.64,29.60,296.55
03292015,00,20.84,29.59,310.06
03292015,01,21.74,29.57,325.22
03292015,02,21.38,29.57,331.84
03292015,03,21.20,29.54,350.32
03292015,04,22.28,29.52,376.55
03292015,05,23.72,29.50,395.34
03292015,06,27.68,29.48,408.88
03292015,07,30.20,29.45,434.04
03292015,08,39.74,29.44,442.07
03292015,09,41.90,29.41,478.06
03292015,10,40.64,29.39,499.95
03292015,11,43.88,29.33,551.54
03292015,12,46.04,29.28,601.27
03292015,13,43.52,29.20,668.33
03292015,14,39.56,29.19,688.39
03292015,15,37.22,29.14,729.11
03292015,16,38.48,29.14,728.83
03292015,17,39.92,29.11,752.84
03292015,18,41.18,29.07,791.67
03292015,19,41.72,29.04,819.92
03292015,20,42.62,29.05,812.09
03292015,21,44.06,29.10,766.24
03292015,22,43.34,29.13,741.11
03292015,23,42.80,29.15,719.35
03302015,00,41.90,29.16,709.58
03302015,01,41.36,29.17,696.76
03302015,02,39.74,29.19,682.82
03302015,03,39.56,29.20,674.18
03302015,04,39.38,29.21,664.15
03302015,05,38.48,29.22,653.02
03302015,06,37.40,29.25,634.64
03302015,07,43.70,29.25,625.74
03302015,08,57.20,29.25,624.63
03302015,09,65.84,29.25,624.91
03302015,10,57.20,29.30,586.26
03302015,11,55.40,29.30,576.26
03302015,12,53.96,29.29,588.48
03302015,13,55.22,29.28,594.60
03302015,14,56.48,29.28,599.04
03302015,15,57.92,29.27,610.72
03302015,16,57.74,29.25,627.13
03302015,17,57.38,29.23,642.44
03302015,18,55.58,29.22,652.18
03302015,19,52.52,29.24,634.37
03302015,20,47.12,29.26,618.79
03302015,21,45.32,29.24,634.37
03302015,22,44.60,29.18,692.57
03302015,23,45.14,29.14,727.44
03312015,00,45.32,29.08,784.13
03312015,01,45.86,29.03,831.68
03312015,02,46.22,29.02,838.39
03312015,03,45.32,28.99,868.64
03312015,04,43.52,28.96,904.81
03312015,05,44.24,28.97,889.94
03312015,06,41.36,29.01,850.99
03312015,07,42.80,29.03,831.12
03312015,08,43.52,29.07,795.31
03312015,09,44.06,29.10,767.64
03312015,10,44.60,29.14,730.78
03312015,11,46.58,29.17,704.56
03312015,12,50.36,29.18,689.51
03312015,13,49.28,29.20,669.72
03312015,14,49.10,29.21,660.53
03312015,15,48.74,29.23,648.56
03312015,16,48.20,29.23,646.33
03312015,17,48.20,29.23,646.61
03312015,18,48.56,29.24,632.70
03312015,19,44.96,29.26,619.62
03312015,20,41.90,29.26,617.12
03312015,21,38.66,29.26,620.45
